title;text
England bukan pasukan fantasi;"
LONDON: Faktor cuaca, tuntutan fizikal dan prestasi pemain setiap hari menjadi elemen utama yang diambil kira pengendali England, Gareth Southgate apabila menentukan kesebelasan pasukan untuk menentang Croatia hari ini.
Turun dengan misi membalas dendam atas kekalahan 1-2 kepada Croatia pada separuh akhir Piala Dunia 2018, bukan pengalaman, rekod atau corak permainan semata-mata menjadi keutamaan Southgate kerana beliau menegaskan mereka bukan berada dalam permainan ‘fantasy football’.
“Kami bercakap tentang cuaca dan tuntutan fizikal untuk memenangi perlawanan pada peringkat tertinggi.
“Penilaian terhadap prestasi pemain setiap hari mempengaruhi keputusan. Kami tidak boleh abaikan apa yang berlaku dalam sesi latihan dan hanya menentukan skuad berdasarkan gaya permainan, rekod atau pengalaman, ini bukan fantasy football,” kata Southgate.
Formasi 4-3-3 mungkin menjadi pilihan Three Lions, di mana pemain sayap, Raheem Sterling dijangka mengisi kesebelasan utama biarpun dia tidak mendapat minit permainan yang banyak bersama Manchester City musim ini.

Jack Grealish dan Marcus Rashford perlu bersaing untuk merebut kesebelasan utama kerana keutamaan Southgate adalah barisan yang seimbang di semua posisi.
“Kami perlu menurunkan pasukan yang boleh memenangi perlawanan, tidak kira dia pemain paling muda atau paling berpengalaman,” tegasnya.
Penjaring terbanyak Liga Perdana Inggeris, Harry Kane hampir pasti mengetuai jentera serangan dan memegang kunci untuk membawa England menamatkan penantian 55 tahun sejak kali terakhir merangkul kejuaraan utama pad Piala Dunia 1966.
Phil Foden, Mason Mount serta Jadon Sancho menjadi pilihan penyokong untuk diturunkan, namun apa yang diharapkan mereka mungkin berbeza daripada skuad pilihan Southgate.
Sementara itu, kapten Croatia, Luka Modric percaya, skuad England kali ini jauh lebih baik berbanding yang ditewaskan oleh mereka tiga tahun lalu.
“Saya tidak boleh sebut siapa pemain England yang mampu menjadi ancaman terbesar buat kami kerana mereka menampilkan terlalu ramai pemain muda berbakat yang dahagakan kejayaan. Mereka nampak amat bahaya dan sudah pilihan juara,” kata pemenang Ballon d’Or 2018 itu. – AGENSI
"
Oranje hampir tiada kelemahan;"
AMSTERDAM: Andrei Shevchenko mengakui, sukar untuk mencari kelemahan Belanda menjelang pertemuan sulung Kumpulan C esok kerana lawan mereka hampir sempurna.
Kata pengendali Ukraine itu, tidak mempunyai pelan istimewa untuk berdepan skuad Oranje, yang dijangka menguasai kreativiti tengah padang menerusi kombinasi Frenkie de Jong, Georginio Wijnaldum dan Marten de Roon.
“Tiada persiapan spesifik. Belanda hampir tiada kelemahan, memiliki ramai pemain berkualiti di semua posisi, jadi kami perlu melihat perlawanan secara keseluruhan,” kata bekas Pemain Terbaik Eropah, Shevchenko.
Sementara itu, Belanda mahu menyerap semangat 16,000 penonton di Johan Cruyff Arena bagi memburu kemenangan sulung dan menjadi pilihan utama untuk menjuarai Kumpulan C.
Oranje kembali ke pentas utama buat kali pertama sejak menduduki tangga ketiga Piala Dunia 2014. Mereka terlepas Euro 2016 dan Piala Dunia 2018.
“Kami berada pada kedudukan di antara kelompok empat hingga lapan terbaik, jadi realistiknya Belanda berpeluang baik untuk layak ke separuh akhir.
“Bagaimanapun sudah tentu misi utama kami dalam kejohanan ini adalah merangkul kejuaraan,” kata pengendali Belanda, Frank De Boer.
Satu lagi aksi Kumpulan C esok bakal menemukan pasukan kerdil, Macedonia Utara menentang Austria. – AGENSI
"
Fokus Piala Asia 2023;"
PETALING JAYA: Skuad Harimau Malaya perlu segera menutup buku lama dan memberikan tumpuan sepenuhnya kepada aksi menentang Thailand pada Rabu ini dalam usaha melayakkan diri ke Piala Asia 2023.
Jurulatih  kebangsaan, Tan Cheng Hoe berkata, beliau tidak mahu memandang rendah terhadap kepayahan Thailand pada pertemuan kali ini biarpun Malaysia pernah mencatat kemenangan 2-1 ke atas mereka di Stadium Nasional, Bukit Jalil pada November 2019.
“Kami masih ada peluang untuk menduduki tangga ketiga peringkat kumpulan sekali gus meraih slot kelayakan Piala Asia 2023 yang seterusnya.
“Jadi, kami perlu fikir untuk aksi berikutnya bertemu Thailand. Menentang Gajah Perang bukan mudah, kena ingat mereka lebih bagus daripada kami.
“Sudah tentu sebagai jurulatih, saya perlu membuat persediaan dan melakukan pemulihan sebelum bertemu dengan Thailand nanti,” kata Cheng Hoe dalam sidang akhbar selepas tamat perlawanan yang menyaksikan Malaysia tewas 1-2 kepada Vietnam, semalam.
Mengulas lanjut, Cheng Hoe, yang kehilangan ayahnya kira-kira 12 jam sebelum sepak mula dengan Vietnam berkata, anak-anak buahnya telah memberikan persembahan yang baik sepanjang perlawanan bertemu skuad Naga Emas, cuma nasib tidak menyebelahi mereka.
Beliau juga tidak mahu menyalahkan mana-mana pemainnya di atas kekalahan kepada Vietnam dalam aksi kelayakan Piala Dunia 2022/Piala Asia 2023 di Stadium Al Maktoum, Dubai itu.
“Saya tidak boleh salahkan satu atau dua pemain sebab bola sepak adalah sukan berpasukan. Kami perlu buktikan bahawa kami boleh beraksi dalam satu pasukan.
“Saya yakin Harimau Malaya mampu bangkit semula pada perlawanan akan datang,” katanya.
"
Juventus buru khidmat Pogba;"
TURIN: Juventus berhasrat mendapatkan semula Paul Pogba daripada Manchester United pada musim panas ini dan mungkin menawarkan Cristiano Ronaldo atau Paulo Dybala sebagai sebahagian daripada perjanjian itu.
Juventus dilaporkan berdepan kekangan kewangan dan perlu menawarkan pemain kepada United sebagai usaha untuk mendapatkan Pogba.
Pengendali Juventus, Massimiliano Allegri dikhabarkan berminat untuk membawa Pogba ke Turin pada musim panas ini dan percaya bintang Perancis itu akan menyerlah bersama skuad The Old Lady.
Kelab itu berjaya merangkul dua kejauraan Serie A dan Dua Coppa Italia selain mara ke final Liga Juara-Juara sebelum Pogba menyertai United pada 2016.
Pogba bagaimanapun berdepan kritikan hebat sepanjang lima musim di Old Trafford kerana aksi tidak konsisten.
United sebelum ini dikaitkan dengan usaha mendapatkan Ronaldo namun mereka mungkin menolak tawaran Juventus yang ingin mendapatkan khidmat Pogba.
Keputusan United menawarkan kontrak baharu kepada Edinson Cavani membuktikan bahawa mereka tidak berminat untuk mendapatkan semula Ronaldo sebaliknya akan fokus kepada usaha mendapatkan Jadon Sancho daripada Borussia Dortmund.-AGENSI
"
Stadium Sultan Ibrahim sedia kemudahan rawat serangan jantung;"
JOHOR BAHRU: Stadium Sultan Ibrahim, Iskandar Puteri ‘rumah’ kepada kelab Johor Darul Ta’zim (JDT) dilengkapi 20 mesin defibrilator luaran automatik (AED) sebagai persediaan kecemasan kepada pemain mahupun penyokong.
Menurut hantaran di Facebook rasmi JDT, Johor Southern Tigers berkata, kelab bolasepak itu sentiasa memastikan keselamatan para pemain dan penyokong berada pada tahap terbaik dengan menyediakan mesin AED di sekeliling stadium.
“Mesin AED adalah mesin perentak jantung yang boleh digunakan pasukan perubatan dan pihak keselamatan ketika kecemasan jika terjadi serangan jantung kepada pemain mahupun penyokong.
“Mesin AED yang terdapat di sekeliling stadium menjadi antara faktor yang menyelamatkan pemain Denmark, Christian Eriksen yang tiba-tiba rebah ketika perlawanan peringkat kumpulan Euro 2020,” menurut hantaran itu hari ini.

Peminat sukan bola sepak dunia dikejutkan dengan insiden pemain Denmark itu yang rebah ketika aksi menentang Finland dalam kempen Euro 2020, awal pagi tadi.
Kapten Denmark, Simon Kjaer adalah pemain pertama yang memberikan rawatan awal kepada Eriksen bagi memastikan rakannya itu terus bernafas dan tidak mengalami situasi yang lebih serius.
Kjaer turut memastikan Eriksen tidak dikerumuni pemain lain serta bertindak pantas melakukan bantuan pernafasan kecemasan (CPR) sebelum ketibaan doktor pasukan.
Menurut kenyataan itu lagi, petugas keselamatan serta marsyal stadium berkenaan diberikan tunjuk ajar bagi menggunakan peralatan tersebut sekiranya keadaan mendesak.
“Marsyal Stadium JDT juga kesemuanya sudah dilatih untuk menggunakan alatan ini sekiranya berlaku kecemasan sementara menunggu bantuan paramedik dan ambulans,” ujarnya.
"
Geran Khas bantu operator, pengusaha sukan terjejas;"
PETALING JAYA: Kementerian Belia dan Sukan (KBS) dalam proses mendapatkan bantuan tambahan daripada Kementerian Kewangan melalui Geran Bantuan khusus yang akan diberikan kepada operator dan pengusaha sektor sukan.
Ketua Pengarah Jabatan ­Belia dan Sukan Negara, Datuk Dr. Wasitah Mohd. Yusof berkata, geran khas itu adalah bagi membantu mereka yang benar-benar terjejas akibat Covid-19 dan perkara itu akan diumumkan tidak lama lagi.
“KBS sentiasa peka dan prihatin dengan keresahan yang melanda pengusaha sektor sukan dan rekreasi ini dan suara mereka sentiasa diberikan perhatian.
“Inisitaif baharu ini akan diumumkan kerajaan tidak lama lagi,” katanya kepada Mingguan Malaysia semalam.
Dalam perkembangan sama, Wasitah memberitahu, para pengusaha juga boleh mendapatkan pinjaman daripada Tekun Nasional dalam usaha untuk meneruskan perniagaan masing-masing dan jangan terlalu bimbang dengan syarat-syarat yang ditetapkan.
Katanya, sehingga sekarang sebanyak 22 permohonan sudah diluluskan sejak mula diumumkan pada November lalu.
Pihak Tekun sudah mengeluarkan pembiayaan hampir RM1 juta untuk membantu mereka yang terkesan akibat pandemik Covid-19 ini.
“Para pengusaha yang terkesan, boleh hadir ke mana-mana cawangan Tekun bagi mendapatkan khidmat nasihat mengenai kedudukan mereka selain melihat syarat-syarat yang ditetapkan.
“Mereka juga akan diberikan pengecualian bayaran selama tiga bulan sekiranya berlaku situasi seperti PKP ini.
“Selain Tekun, kerajaan juga sedang mengadakan perbi­ncangan bersama Bank Rakyat bagi tujuan sama.
“Perkara ini akan diumumkan tidak lama lagi,” kata ­Wasitah.
"
Damok pastikan lagu Negaraku berkumandang di bumi Sepanyol;"
PETALING JAYA: Lagu Negaraku berkumandang megah di bumi Sepanyol selepas Syarifuddin Azman melakar sejarah merangkul kejuaraan CEV Moto3 Remaja Dunia di Litar Catalunya hari ni.
Ini kali pertama pelumba Malaysia berjaya menguasai pentas CEV dan Syarifuddin atau lebih dikenali dengan julukan Damok memenanginya pada tahun kedua beraksi dalam kejuaraan tersebut.
Memulakan perlumbaan dari petak ke-10, pelumba Honda itu mempamer tunggangan hebat untuk melepasi garisan penamat selaku juara menerusi kepantasan 29 minit 32.553 saat.

“Syukur Alhamdulillah. Terima kasih kepada pasukan yang bekerja keras untuk perlumbaan minggu ini. Terima kasih juga kepada ketua kru, pengurus pasukan dan Datuk Razlan (Razali) yang hadir ke sini untuk memberi sokongan.
“Ia satu kejayaan yang menggembirakan terima kasih kepada mereka yang memberikan sokongan dan juga kepada keluarga,” kata pelumba berusia 20 tahun itu.
Tiga pelumba tuan rumah, David Munoz yang menunggang KTM, Jose Antonio Rueda (KTM) dan Daniel Holgado (Gasgas) masing-masing menamatkan saingan di tangga kedua, ketiga serta keempat.
Kemenangan itu membolehkan Damok menduduki tangga keenam keseluruhan dengan 30 mata selepas tiga pusingan.
"
Harimau Malaya lawan Thailand tanpa tiga pemain utama;"
PETALING JAYA: Ketua Jurulatih Skuad Harimau Malaya, Tan Cheng Hoe melahirkan kerisauan untuk menentang Thailand apabila ketiadaan tonggak utama untuk beraksi pada awal Rabu ini.
Bagaimanapun, beliau masih menaruh keyakinan kepada pemain lain untuk menunjukkan prestasi yang baik apabila diturunkan.
Sebelum ini ketiga-tiga pemain, La’Vere Corbin-Ong, Syamer Kutty Abba dan Mohamadou Sumareh digantung permainan selepas menerima dua kad kuning menyebabkan pemain pertahanan kiri, tengah dan sayap itu tidak dapat beraksi dalam perlawanan terakhir Kumpulan G dalam pusingan kedua kelayakan Piala Dunia 2022 / Piala Asia 2023.
“Ketiadaan Corbin-Ong di bek kiri akan sedikit sebanyak menjejaskan benteng pertahanan negara. Kita kena sediakan kesebelasan terbaik untuk aksi Thailand ini, kami barisan kejurulatihan sedang berbincang mengenai perkara itu.
“Saya yakin pemain-pemain lain juga mahu mempamerkan aksi terbaik jika diturunkan nanti. Walaupun Thailand turun tanpa beberapa pemain bintang, mereka ada banyak pemain muda berkualiti baik yang perlu diawasi,” katanya dalam sidang akhbar di Dubai hari ini.
Tambahnya, walaupun terlepas peluang ke pusingan ketiga kelayakan Piala Dunia dan kelayakan automatik ke Piala Asia, beliau berharap anak buahnya mampu pamer aksi bersemangat ketika menentang Thailand bagi mengelakkan aksi ‘playoff’.
Selepas tewas kepada Emiriah Arab Bersatu (UAE) 0-4 dan Vietnam 1-2, Malaysia menduduki tangga keempat Kumpulan G dengan sembilan mata daripada tujuh perlawanan.
Vietnam yang mengekalkan rekod tanpa kalah, kekal di tangga teratas kumpulan dengan 17 mata selepas tujuh perlawanan, diikuti UAE (15 mata) dan Thailand (sembilan), manakala Indonesia kekal di tangga tercorot dengan satu mata.
Cheng Hoe, yang kehilangan ayahnya kira-kira 12 jam sebelum sepak mula dengan Vietnam berkata, anak-anak buahnya telah memberikan persembahan yang baik sepanjang perlawanan bertemu skuad Naga Emas, cuma nasib tidak menyebelahi mereka.
Beliau juga tidak mahu menyalahkan mana-mana pemainnya di atas kekalahan kepada Vietnam dalam aksi kelayakan Piala Dunia 2022/Piala Asia 2023 di Stadium Al Maktoum, Dubai itu.
“Saya tidak boleh salahkan satu atau dua pemain sebab bola sepak adalah sukan berpasukan. Kami perlu buktikan bahawa kami boleh beraksi dalam satu pasukan.
“Saya yakin Harimau Malaya mampu bangkit semula pada perlawanan akan datang,” katanya.
 
"
Sterling pastikan England mula langkah kanan;"
LONDON: England memulakan kempen Euro 2020 dengan kemenangan apabila menundukkan Croatia 1-0 dalam aksi Kumpulan D di Wembley sebentar tadi.
Bagaimanapun gawang Croatia hanya dapat dibolosi pada separuh masa kedua menerusi  pemain sayap Manchester City, Raheem Sterling pada minit ke 57.
Sterling bijak memanfaatkan peluang selepas menerima hantaran daripada pemain tengah, Kalvin Philips selepas sembilan kali percubaan dilakukan.
Skuad bimbingan Gareth Southgate bergelut untuk menembusi kubu Croatia sepanjang separuh masa kedua sehinggalah Sterling berjaya memecah kebuntuan untuk menceriakan 18,497 penonton di Wembley.
SEBAHAGIAN penyokong yang hadir di Stadium Wembley, London untuk menonton aksi England menentang Croatia hari ini.Ini adalah jaringan pertama Sterling, 26, dalam kejohanan utama selepas membuat ke-13 penampilan sama ada di Euro mahu pun Piala Dunia.
Jaringan itu sekali gus membalas kritikan ramai yang sebelum ini mempersoalkan tindakan Southgate membawa masuk pemain itu dalam kesebelasan utama dan mengenepikan Jack Grealish.
Sterling tidak mempunyai hubungan baik dengan penyokong England sejak mempamer aksi hambar dalam Euro 2016, malah tidak mendapat minit permainan yang banyak bersama City.
Kemenangan itu juga membolehkan Three Lions melunaskan dendam atas kekalahan 2-1 kepada Croatia pada separuh akhir Piala Dunia 2018.  – AGENSI
"
Gaya baharu Harimau Malaya;"
PETALING JAYA: Skuad Harimau Malaya bakal tampil dengan wajah baharu setelah tiga tonggak mereka Corbin-Ong, Syamer Kutty Abba dan Mohamadou Sumareh tidak dapat diturunkan dalam aksi menentang Thailand, Rabu ini.
Jurulatih skuad kebangsaan, Tan Cheng Hoe berkata, beliau dan barisan kejurulatihan akan membincangkan perkara tersebut bagi memilih kesebelasan utama untuk menentang Gajah Perang dalam usaha merebut peluang ke Piala Asia 2023.
“Kami perlu bersedia untuk melakukan yang terbaik untuk berdepan Thailand kerana mereka memiliki ramai pemain bagus. Kami akan bincangkankan untuk pilih kesebelasan terbaik memandangkan ada posisi yang terjejas.
“Ketiadaan Corbin memang akan menjejaskan pertahanan Malaysia kerana tiada bek kiri yang boleh diketengahkan. Bagaimanapun saya yakin pemain yang kami bawa ini inginkan peluang beraksi.
“Harap mereka dapat fokus dan bagi tumpuan untuk aksi menentang Thailand nanti,” katanya dalam sidang akhbar secara maya, semalam.
Bagi posisi Corbin di bek kiri, slot tersebut mungkin diisi Syahmi Safari atau Adam Nor Azlin, manakala Arif Aiman Hanapi boleh mengisi tempat Sumareh.
Kedudukan Syamer pula mungkin boleh memasukkan Brendan Gan untuk posisi tengah bertahan, dengan Nazmi Faiz Mansor akan mengisi bahagian tengah menyerang.
"
Gol Sterling jawab kritikan;"
LONDON: Rembatan kemenangan England 1-0 ketika menentang Croatia daripada Raheem Sterling, bukan sahaja hadiah kepada pasukannya, malah mengakhiri kebuntuan mencetak gol dalam 13 penampilannya sebelum ini.
Pemain hadapan itu berjaya menyempurnakan hantaran daripada Kalvin Philips pada babak kedua perlawanan peringkat Kumpulan D Euro 2020 di Stadium Wembley tadi.
Malah, kejayaan penyerang Manchester City itu menjawab pengkritik yang mempersoalkan tindakan pengurus, Gareth Southgate apabila menurunkan pemain berusia 26 tahun itu dan bukannya Jack Grealish dalam aksi pembukaan England tadi.
Sterling ketika ditemui media selepas tamat perlawanan memaklumkan terdapat banyak alasan berbeza berikutan gagal menjaringkan gol dalam penampilan sebelum ini.
“Saya selalu sebut, jika bermain di Wimbley pada kejohatan utama, saya mesti menjaringkan gol. Akhirnya saya berjaya merealisasikannya.
“Saya di sini bersama England dan saya menikmatinya. Adakah saya membenarkan pemilihan ini? Saya mencuba dan fokus kepada diri sendiri selain berusaha untuk beraksi tanpa ragu-ragu,” katanya.
Cetakan gol Sterling pada minit ke 57 itu turut disifatkan sebagai membalas dendam apabila Croatia sebelum ini menundukkan England pada peringkat separuh akhir dalam Piala Dunia 2018.
Kejayaan beliau juga mengakhiri kritikan peminat yang sebelum ini dikatakan agak dingin dengan penampilannya, namun menerima sorakan ‘Football’s coming home’ sebaik sahaja berjaya memberi kemenangan kepada England.
Sementara itu, Southgate memberitahu beliau meletakkan kepercayaan dengan memberi peluang kepada Sterling walaupun menyedari rekod gol yang dimiliki pemain itu.
“Saya gembira dengan Sterling. Beliau kelihatan seperti berbahaya sepanjang perlawanan. Rekod golnya juga menunjukkan bahawa kita harus percaya kepadanya. Saya fikir itu juga menjadi pendorong kepadanya.
“Puas hati dapat berikan kegembiraan kepada peminat dan negara kita. Para pemain beraksi dengan sangat baik,” ujarnya.
Bagaimanapun, pengurus Croatia, Zlatko Dalic dalam kenyataan kepada pemberita memaklumkan tetap yakin dengan pasukannya untuk melangkah ke pusingan seterusnya. – AGENSI
"
Kapten Macedonia Utara, penjaring gol tertua Euro 2020;"
BUCHAREST: Ketua pasukan Macedonia Utara, Goran Pandev dinobat sebagai penjaring gol tertua dalam Euro 2020 apabila menjaringkan gol pertama negaranya ketika menentang Austria.
Jaringan pada minit ke 29 daripada pemain hadapan berusia 37 tahun 321 hari itu mengikat kedudukan dengan Austria pada kedudukan 1-1 ketika babak pertama.
Sebelum itu, pemain pertahanan Austria, mencetak gol pertama pada minit ke 18 dalam perlawanan pembukaan antara kedua-dua pasukan itu dalam kempen Kumpulan C tadi.
Pandev menduduki tempat kedua selepas Ivica Vastic dari Austria dalam senarai sepanjang masa, yang menjaringkan gol menentang Poland di Euro 2008 berusia 38 tahun dan 257 hari.
Pandev merupakan pemenang Liga Juara-Juara pada tahun 2010 bersama Inter Milan, adalah penjaring terbanyak sepanjang masa di negaranya dengan 38 gol, 20 gol daripada rakannya, Aleksandar Trajkovski. – AGENSI
"
Djokovic raih gelaran Grand Slam ke-19;"
PARIS: Novak Djokovic meraih gelaran Grand Slam ke-19 dan menjadi orang pertama dalam tempoh 52 tahun memenangi kesemua empat kejohanan dua kali apabila menewaskan Stefanos Tsitsipas menerusi dua set dalam peringkat akhir Terbuka Perancis tadi.
Pemain nombor satu dunia itu menang 6-7 (6/8), 2-6, 6-3, 6-2, 6-4 ke atas pemain berusia 22 tahun yang bermain dalam Slam pertamanya.
Justeru, Djokovic kini hanya tinggal satu matlamat utama menghampiri 20 rekod sepanjang masa yang dipegang oleh Roger Federer dan Rafael Nadal.
Kejayaan itu merupakan kedua buat Djokovic, 34 setelah kegemilangannya pada 2016, ditambah dengan sembilan Terbuka Australia, lima gelaran Wimbledon dan tiga di Terbuka Amerika Syarikat.
Pemain dari Serbia itu merupakan atlet tenis lelaki pertama sejak Rod Rod Laver pada tahun 1969 yang memenangi keempat-empat Slam. Beliau juga merupakan lelaki pertama yang memenangi gelaran Slam dengan dua kali kembali dari dua set dalam kejohanan yang sama.
“Suasana ketika itu seperti kilat. Ini adalah impian. Sukar memperoleh gelaran ketika menentang pemain hebat. Tiga hari yang menguji fizikal dan mental,” katanya kepada pemberita.
Sebelum ini, Djokovic menghabiskan masa lebih empat jam di gelanggang untuk mengalahkan juara bertahan, Rafael Nadal pada Jumaat lalu.
Walau bagaimanapun, ketika servis awal perlawanan, Tsitsipas berjaya peroleh dua mata pertama. Namun,  Djokovic, sebaliknya, tidak melepaskan satu mata dalam tiga permainan servis pertamanya. – AGENSI
"
Austria bangkit pada minit akhir;"
BUCHAREST: Tindakan penggantian pemain Austria, Michael Gregoritsch dan Marko Arnautovic membenam Macedonia Utara 3-1 ketika kedua-dua negara itu memulakan kempen Kumpulan C Euro 2020 di Bucharest, Romania tadi.
Gol yang dicatat kira-kira 10 minit sebelum perlawanan berakhir itu disifatkan sebagai pelerai selepas Austria diikat 1-1 oleh ketua pasukan Macedonia Utara, Goran Pandev pada minit ke 29.
Tindakan, Gregoritsch dan Arnautovic yang merupakan pemain hadapan itu juga dilihat sebagai cubaan melemahkan semangat negara lain terutama menjelang perlawanan antara Belanda dan Austria di Amsterdam.
Terdahulu Ketua pasukan Macedonia Utara, Goran Pandev dinobat sebagai penjaring gol tertua dalam Euro 2020 apabila menjaringkan gol pertama negaranya ketika menentang Austria.
Pandev menduduki tempat kedua selepas Ivica Vastic dari Austria dalam senarai sepanjang masa, yang menjaringkan gol menentang Poland di Euro 2008 berusia 38 tahun dan 257 hari.
Pandev merupakan pemenang Liga Juara-Juara pada tahun 2010 bersama Inter Milan, adalah penjaring terbanyak sepanjang masa di negaranya dengan 38 gol, 20 gol daripada rakannya, Aleksandar Trajkovski. – AGENSI
"
Peminat England parah terjatuh di Stadium Wembley;"
LONDON: Seorang penonton antara England dan Croatia dilaporkan kritikal selepas terjatuh di Stadium Wembley di sini sebaik sahaja permainan bermula.
Sebuah portal melaporkan, seorang jurucakap stadium memberitahu menerima laporan mengenai insiden itu ketika penonton hadir untuk menyaksikan perlawanan pertama di stadium itu.
“Kita dapat sahkan penonton terjatuh daripada tempat duduknya di bahagian atas sebaik sahaja perlawanan bermula antara England dan Croatia.
“Susulan itu, dia dikejakan ke hospital untuk mendapatkan rawatan dan penonton berkenaan dilapor mengalamai kecederaan serius,” katanya.
Tambahnya, pihak stadium akan memberi kerjasama dengan UEFA bagi menyiasat insiden terbabit.
Dilaporkan, seramai 18,497 penonton hadir menyaksikan perlawanan yang dimenangi England 1-0.
Stadium Wembley akan menjadi gelangangg lapan perlawanan ketika Euro 2020 berlangsung dan menghadkan jumlah kehadiran penonton kepada 22,500 orang sahaja iaitu suku daripada kapasiti penuh.
Bagaimanapun, pihak stadium berharap, jumlah penonton dapat ditambah untuk menyaksikan perlawanan separuh akhir dan akhir di sana. – AGENSI
"
Belanda garang dalam aksi sulung selepas tujuh tahun;"
AMSTERDAM: Belanda memulakan kempen Kumpulan C Euro 2020 dengan kemenangan apabila menundukkan Ukraine 3-2 slepas tujuh tahun tidak beraksi dalam kejohanan utama termasuk Piala Dunia 2018.
Ketua pasukan skuad The Oranje, Georgia Wijnaldum menjaringkan gol pertama pada minit ke 52 sebelum pemain hadapan, Wout Weghorst meledakkan gol kedua minit ke 58.
Walau bagaimanapun, Ukraine menyamakan kedudukan dengan dua gol pantas dari Andriy Yarmolenko pada minit ke 75 dan Roman Yaremchuk minit ke 79.
Begitupun, pemain pertahanan Belanda, Denzel Dumfries menjadi penyelamat kepada pasukannya apabila berjaya menanduk bola memasuki gawang lawan pada minit ke 85. – AGENSI
"
Pengurus Perak FC II letak jawatan;"
IPOH: Perak FC II kehilangan khidmat pengurus pasukan, Azman Noh yang meletak jawatan mulai 1 Jun ini.
Azman atau lebih dikenali sebagai Cikgu Man terpaksa berbuat demikian kerana namanya turut didaftarkan oleh pasukan Manjung City FC sebagai pengurus dalam saingan Liga M3 nanti.
Beliau yang juga Presiden Persatuan Bola Sepak Daerah Manjung. dilantik sebagai pengurus Perak II pada 1 Mei lalu.
“Saya sudah didaftarkan di dalam pasukan Manjung City FC bagi menghadapi Liga M3 yang akan bermula nanti.
“Peraturan Liga Bola Sepak Malaysia ( MFL) tidak membenarkan seseorang memegang dua jawatan.
“Saya dengan ini memohon untuk mengundur diri dari pasukan Perak II,” kata Azman, 44.
Justeru, beliau berharap pemain memberikan yang terbaik untuk pasukan bimbingan Syamsul Saad itu.
Beliau mengingatkan pemain Perak II supaya cekalkan semangat kerana merekalah orang yang akan mengisi kekosongan di Liga Super kelak berikutan penghijrahan ramai pemain senior baru-baru ini.
“Ada hikmah dengan apa yang berlaku. Anggaplah apa yang berlaku sebagai satu cabaran untuk kamu di dalam dunia bola sepak,” katanya.
Dia turut berjanji untuk terus memberi sokongan dan bantuan kepada pemain pasukan itu. – UTUSAN
"
Gol dramatik Dumfries benam Ukraine di saat akhir;"
AMSTERDAM: Pemain pertahanan Belanda, Denzel Dumfries muncul penyelamat pada minit ke 85 apabila menanduk gol kemenangan selepas pasukannya terikat 2-2 dengan Ukraine dalam aksi kedua Kumpulan C sebentar tadi.
Kemenangan di Stadium Johan Cruyff Arena, Amsterdam mengakhiri penantian skuad Oranje selepas tidak muncul dalam kejohanan utama termasuk Piala Dunia 2018 dalam tempoh 7 tahun lalu.
Dumfries yang juga merupakan pemain pertahanan PSV Eindhoven, menanduk bola hantaran daripada Nathan Ake, sekali gus melengkapkan babak kedua gol lima minit sebelum permainan berakhir.
Sebelum itu, ketua pasukan, Georginio Wijnaldum dan Wout Weghorst masing-masing menjaringkan gol pada minit ke 52 dan 58, namun jaringan pemain hadapan itu diserikan dengan jaringan pemain Ukraine, Adriy Yarmolenko (minit ke 75) dan Roman Yaremchuk (minit ke 79).

Kemenangan skuad diketuai jurulatih, Frank de Boer itu mencipta laluan selesa sebagai tuan rumah untuk ke pusingan seterusnya bagi menentang Austria yang menewaskan Macedonia Utara tadi di Bucharest dalam kumpulan yang sama.
Aksi yang ditunjukkan pemain Belanda dalam perlawanan tadi adalah cemerlang di hadapan 16,000.
Belanda sebelum ini gagal melayakkan diri untuk beraksi dalam Euro 2016 dan Piala Dunia 2018 di Rusia, terdahulu dalam Piala Dunia 2014 pasukan itu berjaya merebut tempat ketiga selepas menewaskan Brazil 3-0.
Malah, kali terakhir Belanda memenangi Euro adalah pada 1988. Namun, aksi pemainnya semakin menurun apabila sekadar memasuki peringkat separuh akhir pada tahun 1992, 2000 dan 2004.
Dalam siri kejohanan pada 2012 pun, pasukan itu tersungkur dalam aksi peringkat kumpulan sebelum gagal melayakkan diri pada tahun 2016.
Walau bagaimanapun, kemunculan pemain seperti Frenki de Jong (tengah) dan Matthijs de Ligt (pertahanan) seperti memberi suntikan baharu kepada Belanda dan harapan buat penyokong pasukan itu. – AGENSI
"
